avg_rating,book_title,author_num_unique_books,genres_str,topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14,topic 15,topic 16,topic 17,topic 18,topic 19,reviews_per_month
3.68,Find Your Why,34.0,audiobook buisness business leadership management non-fiction personal-development philosophy psychology self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.472222222222221
3.42,The Sleep Revolution,48.0,audiobook business health medical non-fiction personal-development psychology science self-help ,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334
3.92,How We Learn,5.0,audiobook education non-fiction parenting personal-development productivity psychology science self-help teaching ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.069444444444445
3.67,The Introvert's Way,6.0,adult audiobook non-fiction personal-development philosophy psychology reference self-help sociology spirituality ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1875
3.76,How Proust Can Change Your Life,68.0,biography books-about-books essays humor literature non-fiction philosophy psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75
4.19,The Noonday Demon,35.0,biography health medicine memoir mental-health mental-illness non-fiction psychology science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.904166666666667
4.4,Body Positive Power,3.0,audiobook autobiography feminism health memoir mental-health non-fiction personal-development psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.625
4.14,When Panic Attacks,13.0,audiobook health medical mental-health mental-illness non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678571428571429
4.04,Creative Confidence,11.0,art business design education leadership management non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476190476190476
4.31,You Are the Placebo,44.0,audiobook health medicine neuroscience non-fiction personal-development psychology science self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.138888888888889
3.84,My Age of Anxiety,8.0,biography biography-memoir health memoir mental-health mental-illness non-fiction psychology science self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.527777777777779
3.95,The 4-Hour Chef,25.0,business cookbooks cooking food health non-fiction personal-development productivity reference self-help ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65625
4.26,On Writing Well,30.0,business communication education how-to language non-fiction personal-development reference self-help writing ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.3428030303030303
4.02,Influencer ,41.0,buisness business communication education leadership management non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9294871794871793
4.12,"His Needs, Her Needs",31.0,christian christian-non-fiction christianity faith family marriage non-fiction psychology relationships self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411
4.57,Complex PTSD,7.0,abuse audiobook counselling health mental-health mental-illness non-fiction personal-development psychology self-help ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
4.15,The 50th Law,30.0,audiobook biography business entrepreneurship leadership non-fiction personal-development philosophy psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.1875
4.05,The Goal,28.0,buisness business economics entrepreneurship leadership management non-fiction personal-development productivity self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.300925925925926
4.02,One Thousand Gifts,38.0,christian christian-living christian-non-fiction christianity faith inspirational non-fiction religion self-help spirituality ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06481481481482
4.12,"Excuse Me, Your Life Is Waiting",13.0,inspirational metaphysics new-age non-fiction personal-development psychology self-help spirituality ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048
4.21,Mothers Who Can't Love,16.0,counselling family health mental-health non-fiction parenting psychology reference relationships self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976190476190474
3.79,Spirit Junkie,35.0,audiobook biography inspirational memoir non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935185185185185
3.77,Judgment Detox,35.0,audiobook health inspirational mental-health non-fiction personal-development psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334
4.04,Before Happiness,27.0,audiobook business health leadership non-fiction personal-development philosophy productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7738095238095237
3.94,Time Management from the Inside Out,12.0,audiobook business leadership management non-fiction personal-development productivity psychology reference self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667
4.24,Psychopath Free,4.0,abuse adult audiobook mental-health mental-illness non-fiction personal-development psychology relationships self-help ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.892857142857143
4.17,How to Be an Imperfectionist,10.0,health mental-health non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.316666666666667
4.07,The Fire Starter Sessions,24.0,audiobook buisness business entrepreneurship non-fiction personal-development psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5833333333333335
3.83,How We Decide,5.0,brain business economics neuroscience non-fiction personal-development psychology science self-help sociology ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56060606060606
4.06,Get Out of Your Mind and Into Your Life,41.0,counselling health mental-health mental-illness non-fiction personal-development philosophy psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722222222222222
4.07,For Women Only,58.0,christian christian-living christian-non-fiction christianity faith marriage non-fiction psychology relationships self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510416666666667
3.34,Fair Play,3.0,adult audiobook book-club feminism marriage non-fiction parenting personal-development relationships self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.333333333333336
4.16,"Many Lives, Many Masters",71.0,biography memoir metaphysics new-age non-fiction philosophy psychology science self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.786458333333333
3.87,How Full Is Your Bucket?,33.0,buisness business education inspirational leadership management non-fiction personal-development psychology self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359375
4.02,How to Be Miserable,6.0,audiobook health humor non-fiction personal-development philosophy productivity psychology science self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.791666666666667
4.18,A Course in Miracles,24.0,inspirational metaphysics new-age non-fiction personal-development philosophy psychology religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0351851851851852
4.11,Healing the Child Within,30.0,abuse counselling health mental-health non-fiction parenting personal-development psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3560606060606061
4.01,The Consolations of Philosophy,68.0,audiobook classics essays history non-fiction personal-development philosophy psychology self-help ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.758333333333333
4.02,"When I Say No, I Feel Guilty",8.0,business communication how-to leadership non-fiction personal-development psychology relationships science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
3.94,The Black Swan,36.0,business economics finance history mathematics non-fiction philosophy psychology science sociology ,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65384615384615
3.91,The Color Code,11.0,business non-fiction parenting personal-development psychology reference relationships self-help social-science sociology ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778
3.89,How to Find Fulfilling Work,13.0,audiobook business non-fiction personal-development philosophy psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4270833333333335
4.24,The Verbally Abusive Relationship,42.0,abuse counselling feminism mental-health non-fiction psychology reference relationships self-help womens ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191
4.13,Waking the Tiger,29.0,counselling health mental-health non-fiction personal-development philosophy psychology science self-help social-work ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0154320987654322
3.89,The Highly Sensitive Person in Love,32.0,audiobook love mental-health non-fiction personal-development psychology relationships romance science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3958333333333333
4.07,Parenting With Love and Logic,34.0,childrens christian counselling education family non-fiction parenting psychology relationships self-help ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7777777777777777
4.03,How to Be a Stoic,47.0,audiobook education history non-fiction personal-development philosophy psychology self-help sociology spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88888888888889
3.94,The Automatic Millionaire,24.0,audiobook business economics finance money non-fiction personal-development personal-finance reference self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8970588235294117
4.2,Personality Plus,81.0,business christian communication non-fiction personal-development psychology reference relationships science self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.045045045045045
3.94,Soulful Simplicity,10.0,adult audiobook health how-to inspirational memoir non-fiction personal-development self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.194444444444445
3.85,Ready for Anything,64.0,business entrepreneurship leadership management non-fiction personal-development productivity psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1127450980392157
4.1,Please Understand Me,18.0,business leadership management non-fiction personal-development psychology reference relationships science self-help ,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49074074074074076
3.97,Clear Your Clutter with Feng Shui,3.0,health how-to non-fiction personal-development philosophy productivity psychology reference self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6098484848484849
4.23,The Magic of Believing,25.0,audiobook business inspirational leadership non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22569444444444445
4.14,Let Your Life Speak,49.0,christian faith leadership non-fiction philosophy psychology religion self-help spirituality theology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4583333333333335
3.94,A Complaint Free World,9.0,adult audiobook business inspirational non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.6923076923076925
4.28,Resilience,7.0,audiobook business leadership military-fiction non-fiction personal-development philosophy productivity psychology self-help ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.466666666666667
4.32,Keep Going,6.0,art art-design business design non-fiction personal-development philosophy productivity self-help writing ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.916666666666664
3.84,Thinking in Bets,10.0,audiobook business economics finance leadership non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.583333333333336
3.86,How to Be Everything,4.0,audiobook business education entrepreneurship non-fiction personal-development productivity psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.194444444444445
4.02,Why Buddhism is True,56.0,audiobook buddhism non-fiction personal-development philosophy psychology religion science self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.22222222222222
3.77,Why Men Don't Listen and Women Can't Read Maps,68.0,gender humor non-fiction personal-development psychology reference relationships science self-help sociology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5303030303030303
4.0,Food Rules,54.0,cookbooks cooking food foodie health non-fiction nutrition science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25
4.16,Adult Children of Alcoholics,18.0,health mental-health non-fiction parenting personal-development psychology relationships self-help social-work spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38288288288288286
4.17,There Is Nothing Wrong with You,33.0,buddhism mental-health non-fiction personal-development philosophy psychology religion self-help spirituality zen ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38768115942028986
4.21,Being Happy!,14.0,business inspirational leadership non-fiction personal-development psychology self-help ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802083333333334
4.03,Something More,23.0,christian health inspirational non-fiction personal-development psychology reference self-help spirituality womens ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48863636363636365
3.72,Ten Stupid Things Women Do to Mess Up Their Lives,40.0,marriage non-fiction personal-development psychology relationships self-help womens ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6217948717948718
3.94,"Sorry I'm Late, I Didn't Want to Come",2.0,adult audiobook autobiography biography biography-memoir humor memoir non-fiction psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.41666666666667
4.32,Becoming Supernatural,44.0,audiobook health non-fiction personal-development philosophy psychology science self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.36111111111111
3.59,Awakening Your Ikigai,2.0,audiobook health japan japanese-literature non-fiction personal-development philosophy psychology self-help spirituality ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.944444444444445
4.23,There Is No Good Card for This,2.0,adult how-to humor leadership mental-health non-fiction personal-development psychology relationships self-help ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11111111111111
4.06,Be Obsessed or Be Average,61.0,audiobook buisness business entrepreneurship finance non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.604166666666666
4.21,How to Manage Your Home Without Losing Your Mind,7.0,adult audiobook how-to humor inspirational non-fiction personal-development productivity reference self-help ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4.04,Pre-Suasion,44.0,audiobook business communication leadership management non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.1875
4.23,Trên Đường Băng,4.0,business non-fiction personal-development self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5444444444444443
3.91,The Art of Work,28.0,buisness business leadership non-fiction personal-development philosophy productivity psychology self-help writing ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.883333333333334
4.07,Anything You Want,40.0,biography business entrepreneurship leadership management non-fiction personal-development philosophy productivity self-help ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.981481481481482
4.19,The Brain that Changes Itself,14.0,biology brain health medical medicine neuroscience non-fiction psychology science self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.576923076923077
3.87,Stop Doing That Sh*t,54.0,audiobook health mental-health non-fiction personal-development philosophy psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.25
3.88,"Whatever You Think, Think the Opposite",5.0,art business design inspirational management non-fiction personal-development philosophy psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.214285714285714
3.98,The Art of Gathering,2.0,audiobook business leadership management non-fiction personal-development psychology relationships self-help sociology ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5
3.84,Insight,3.0,audiobook buisness business leadership management non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333
3.74,The Worry Trick,4.0,audiobook health mental-health non-fiction psychology self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625
4.16,Principles,23.0,business economics finance leadership management non-fiction personal-development philosophy productivity self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.731481481481482
4.08,Level Up Your Life,5.0,audiobook business fitness health non-fiction personal-development productivity psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.75
4.06,The Surrender Experiment,35.0,autobiography biography business memoir non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.716666666666667
3.81,Rewire,7.0,audiobook brain health mental-health neuroscience non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6944444444444444
3.96,How Not to Be Wrong,6.0,business economics education mathematics non-fiction personal-development philosophy psychology science self-help ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.416666666666668
4.07,Subliminal,18.0,audiobook brain business neuroscience non-fiction personal-development philosophy psychology science self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333
3.8,This Will Make You Smarter,67.0,education essays neuroscience non-fiction personal-development philosophy psychology science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335
4.37,Seeking Wisdom,4.0,business economics finance history non-fiction personal-development philosophy psychology science self-help ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627450980392157
3.98,You Are Not Your Brain,12.0,brain health mental-health neuroscience non-fiction personal-development psychology reference science self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.212962962962963
3.91,Procrastination,2.0,business how-to non-fiction personal-development productivity psychology self-help social-science ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32456140350877194
4.32,Black Box Thinking,22.0,audiobook business leadership management non-fiction personal-development productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.966666666666667
3.96,Girl Code,14.0,audiobook buisness business entrepreneurship feminism leadership non-fiction personal-development self-help womens ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816666666666666
4.12,Crucial Confrontations,41.0,business communication leadership management non-fiction personal-development psychology reference relationships self-help ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5052083333333333
3.85,Emotional Freedom,40.0,audiobook health mental-health non-fiction personal-development philosophy psychology self-help spirituality ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053030303030303
3.75,The 9 Steps to Financial Freedom,67.0,business finance how-to money non-fiction personal-development personal-finance reference self-help womens ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8913043478260869
4.17,Please Understand Me II,18.0,business non-fiction parenting personal-development philosophy psychology reference relationships self-help writing ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621212121212122
